SubjectCode,Condition,IAF_Pre,IAF_Post,Hit,RT,Condition_seq,sham_seq,phase
18,B,10.7421875,10.25390625,0,0,S1,0,1.76263548518725
18,B,10.7421875,10.25390625,1,639,S1,0,0.448573845912978
18,B,10.7421875,10.25390625,1,418,S1,0,2.52817492829791
18,B,10.7421875,10.25390625,1,408,S1,0,-1.73708124868656
18,B,10.7421875,10.25390625,1,500,S1,0,-1.85649279921786
18,B,10.7421875,10.25390625,0,0,S1,0,2.79902872093577
18,B,10.7421875,10.25390625,0,0,S1,0,-0.083179094206408
18,B,10.7421875,10.25390625,0,0,S1,0,0.362657769711678
18,B,10.7421875,10.25390625,1,437,S1,0,0.621502072169854
18,B,10.7421875,10.25390625,0,0,S1,0,1.00502439264687
18,B,10.7421875,10.25390625,0,0,S1,0,-2.13037838377914
18,B,10.7421875,10.25390625,0,0,S1,0,1.01877700195101
18,B,10.7421875,10.25390625,0,0,S1,0,2.78548816683566
18,B,10.7421875,10.25390625,0,0,S1,0,1.59582540124049
18,B,10.7421875,10.25390625,0,0,S1,0,2.16762679903145
18,B,10.7421875,10.25390625,0,0,S1,0,1.73300766551939
18,B,10.7421875,10.25390625,0,0,S1,0,1.86568884381718
18,B,10.7421875,10.25390625,0,0,S1,0,1.05453116269931
18,B,10.7421875,10.25390625,1,483,S1,0,2.12955276727331
18,B,10.7421875,10.25390625,0,0,S1,0,2.7043660403152
18,B,10.7421875,10.25390625,1,401,S1,0,-1.0553410373735
18,B,10.7421875,10.25390625,0,0,S1,0,0.0210424972948622
18,B,10.7421875,10.25390625,0,0,S1,0,2.72765792339595
18,B,10.7421875,10.25390625,1,491,S1,0,-3.04306557756688
18,B,10.7421875,10.25390625,1,404,S1,0,0.107060058140143
18,B,10.7421875,10.25390625,0,0,S1,0,0.177149363451341
18,B,10.7421875,10.25390625,0,0,S1,0,-2.82596577987969
18,B,10.7421875,10.25390625,0,0,S1,0,-0.621305271456935
18,B,10.7421875,10.25390625,1,340,S1,0,1.58870960877051
18,B,10.7421875,10.25390625,0,0,S1,0,0.273577916411329
18,B,10.7421875,10.25390625,1,447,S1,0,-1.41610536870578
18,B,10.7421875,10.25390625,0,0,S1,0,1.33673406386524
18,C,10.7421875,10.25390625,1,462,S1,0,2.23818670462548
18,C,10.7421875,10.25390625,1,317,S1,0,-0.960458252702393
18,C,10.7421875,10.25390625,1,290,S1,0,-0.89277842205989
18,C,10.7421875,10.25390625,1,369,S1,0,0.811156320712765
18,C,10.7421875,10.25390625,0,0,S1,0,-1.13032974584597
18,C,10.7421875,10.25390625,1,378,S1,0,2.14241900208175
18,C,10.7421875,10.25390625,0,0,S1,0,-0.931656460359435
18,C,10.7421875,10.25390625,1,405,S1,0,1.58736477863486
18,C,10.7421875,10.25390625,0,0,S1,0,1.27717693750538
18,C,10.7421875,10.25390625,0,0,S1,0,-0.349049753187747
18,C,10.7421875,10.25390625,1,454,S1,0,-1.85044034762392
18,C,10.7421875,10.25390625,1,448,S1,0,-3.10219821130121
18,C,10.7421875,10.25390625,1,360,S1,0,3.06176677187665
18,C,10.7421875,10.25390625,0,0,S1,0,-2.70485447829365
18,C,10.7421875,10.25390625,0,0,S1,0,2.32884067384502
18,C,10.7421875,10.25390625,0,0,S1,0,2.71327835595083
18,C,10.7421875,10.25390625,1,382,S1,0,-0.543900845935377
18,C,10.7421875,10.25390625,0,0,S1,0,-0.724968593471139
18,C,10.7421875,10.25390625,1,396,S1,0,1.35524170789166
18,C,10.7421875,10.25390625,1,473,S1,0,-0.208658333845761
18,C,10.7421875,10.25390625,0,0,S1,0,2.87737204299784
18,C,10.7421875,10.25390625,0,0,S1,0,-0.506726514426553
18,C,10.7421875,10.25390625,0,0,S1,0,1.69964593847834
18,C,10.7421875,10.25390625,1,429,S1,0,-2.37542294479353
18,C,10.7421875,10.25390625,0,0,S1,0,1.02409355981586
18,C,10.7421875,10.25390625,1,316,S1,0,-2.7375586729513
18,C,10.7421875,10.25390625,0,0,S1,0,-2.73160940775073
18,C,10.7421875,10.25390625,1,331,S1,0,1.10948267406581
18,C,10.7421875,10.25390625,0,0,S1,0,-2.40405185110723
18,C,10.7421875,10.25390625,0,0,S1,0,0.0524576231027788
18,C,10.7421875,10.25390625,1,359,S1,0,0.56107893186545
18,C,10.7421875,10.25390625,0,0,S1,0,-2.88417234121091
18,C,10.7421875,10.25390625,1,618,S1,0,-1.18242453394801
18,C,10.7421875,10.25390625,0,0,S1,0,-0.423450338209634
18,C,10.7421875,10.25390625,0,0,S1,0,0.274917501158224
18,C,10.7421875,10.25390625,0,0,S1,0,2.03922038064661
18,C,10.7421875,10.25390625,0,0,S1,0,2.54709634482318
18,C,10.7421875,10.25390625,1,407,S1,0,-0.0214106474802517
18,C,10.7421875,10.25390625,0,0,S1,0,1.36812617754214
18,C,10.7421875,10.25390625,0,0,S1,0,0.686372917938063
18,C,10.7421875,10.25390625,1,356,S1,0,0.253968110223786
18,C,10.7421875,10.25390625,0,0,S1,0,-1.11872435680687
18,C,10.7421875,10.25390625,0,0,S1,0,-0.0423560908954109
18,C,10.7421875,10.25390625,1,610,S1,0,-2.16857313747917
18,C,10.7421875,10.25390625,0,0,S1,0,-1.28194601314514
18,C,10.7421875,10.25390625,0,0,S1,0,0.984057600133186
18,C,10.7421875,10.25390625,0,0,S1,0,2.6234412657239
18,C,10.7421875,10.25390625,1,382,S1,0,0.305026047360993
18,C,10.7421875,10.25390625,0,0,S1,0,-2.3896714265741
18,C,10.7421875,10.25390625,1,452,S1,0,-0.435849789469002
18,C,10.7421875,10.25390625,0,0,S1,0,-0.0511598664785894
18,C,10.7421875,10.25390625,1,436,S1,0,-0.358142458148306
18,C,10.7421875,10.25390625,1,376,S1,0,-0.5357415332722
18,C,10.7421875,10.25390625,0,0,S1,0,-0.907791216962672
18,C,10.7421875,10.25390625,0,0,S1,0,1.046765664151
18,C,10.7421875,10.25390625,0,0,S1,0,0.675957450540533
18,C,10.7421875,10.25390625,0,0,S1,0,2.00464465813231
18,C,10.7421875,10.25390625,0,0,S1,0,2.70350359732114
18,C,10.7421875,10.25390625,0,0,S1,0,-2.12631012886485
18,C,10.7421875,10.25390625,0,0,S1,0,1.21035639505319
18,C,10.7421875,10.25390625,0,0,S1,0,1.90995952784799
18,C,10.7421875,10.25390625,0,0,S1,0,-0.342159715724289
18,C,10.7421875,10.25390625,0,0,S1,0,-0.273623239602675
18,C,10.7421875,10.25390625,0,0,S1,0,-1.21068753563181
18,C,10.7421875,10.25390625,1,525,S1,0,-2.83744149672911
18,C,10.7421875,10.25390625,0,0,S1,0,-2.64323866428642
18,C,10.7421875,10.25390625,0,0,S1,0,2.89510565292378
18,C,10.7421875,10.25390625,0,0,S1,0,-0.302998191908497
18,C,10.7421875,10.25390625,0,0,S1,0,-1.55448020701325
18,C,10.7421875,10.25390625,0,0,S1,0,-2.74139384358522
18,C,10.7421875,10.25390625,0,0,S1,0,0.342943024033833
18,C,10.7421875,10.25390625,0,0,S1,0,0.598989653509593
18,C,10.7421875,10.25390625,0,0,S1,0,0.920597969168276
18,C,10.7421875,10.25390625,0,0,S1,0,-0.707145855171951
18,C,10.7421875,10.25390625,0,0,S1,0,-1.26521987180483
18,C,10.7421875,10.25390625,0,0,S1,0,0.880070167090759
18,C,10.7421875,10.25390625,0,0,S1,0,0.635424891140378
18,C,10.7421875,10.25390625,0,0,S1,0,2.7146592546362
18,C,10.7421875,10.25390625,0,0,S1,0,0.020217827797351
18,C,10.7421875,10.25390625,0,0,S1,0,-0.91386853286212
18,C,10.7421875,10.25390625,0,0,S1,0,0.413086836764462
18,C,10.7421875,10.25390625,0,0,S1,0,0.356945952360326
18,C,10.7421875,10.25390625,0,0,S1,0,-0.893048305313734
18,C,10.7421875,10.25390625,0,0,S1,0,0.745849285720639
18,C,10.7421875,10.25390625,0,0,S1,0,3.13999996713833
18,C,10.7421875,10.25390625,0,0,S1,0,3.08385957136609
18,C,10.7421875,10.25390625,0,0,S1,0,0.641248551017997
18,C,10.7421875,10.25390625,0,0,S1,0,0.837930121801228
18,C,10.7421875,10.25390625,0,0,S1,0,-0.788574702275376
18,C,10.7421875,10.25390625,1,512,S1,0,1.41608191935982
18,C,10.7421875,10.25390625,0,0,S1,0,-2.28618372220343
18,C,10.7421875,10.25390625,0,0,S1,0,-3.03325409646387
18,C,10.7421875,10.25390625,0,0,S1,0,2.43952749676625
18,C,10.7421875,10.25390625,0,0,S1,0,-2.01452209584194
18,C,10.7421875,10.25390625,0,0,S1,0,-0.0629444486292374
18,C,10.7421875,10.25390625,0,0,S1,0,-1.62586804862582
18,C,10.7421875,10.25390625,0,0,S1,0,1.02035917683342
18,C,10.7421875,10.25390625,0,0,S1,0,-1.10931549830314
18,C,10.7421875,10.25390625,0,0,S1,0,-2.79964017917419
18,C,10.7421875,10.25390625,0,0,S1,0,0.663924078325311
18,C,10.7421875,10.25390625,0,0,S1,0,-0.711243190759484
18,C,10.7421875,10.25390625,0,0,S1,0,-1.52238448670554
18,C,10.7421875,10.25390625,0,0,S1,0,0.620671619286306
18,C,10.7421875,10.25390625,1,839,S1,0,-2.07574482812527
18,C,10.7421875,10.25390625,0,0,S1,0,1.25992314734732
18,C,10.7421875,10.25390625,0,0,S1,0,-0.740863310558673
18,C,10.7421875,10.25390625,0,0,S1,0,0.834207749382466
18,C,10.7421875,10.25390625,0,0,S1,0,2.15869396744671
18,C,10.7421875,10.25390625,0,0,S1,0,-2.41507263036574
18,C,10.7421875,10.25390625,0,0,S1,0,-2.9736410153338
18,C,10.7421875,10.25390625,0,0,S1,0,-2.65203217013927
18,C,10.7421875,10.25390625,0,0,S1,0,-2.32844436477148
18,C,10.7421875,10.25390625,0,0,S1,0,-2.70123492106956
18,C,10.7421875,10.25390625,0,0,S1,0,-2.69082420948691
18,C,10.7421875,10.25390625,0,0,S1,0,-0.357295601837296
18,C,10.7421875,10.25390625,0,0,S1,0,0.213419841740233
18,C,10.7421875,10.25390625,1,551,S1,0,-2.92183502544957
18,C,10.7421875,10.25390625,0,0,S1,0,-0.71521508875918
18,C,10.7421875,10.25390625,0,0,S1,0,-0.395590659918605
18,C,10.7421875,10.25390625,0,0,S1,0,1.49514842921169
18,C,10.7421875,10.25390625,0,0,S1,0,1.50109719693691
18,C,10.7421875,10.25390625,0,0,S1,0,-2.95343409737065
18,C,10.7421875,10.25390625,0,0,S1,0,-1.43972427879889
18,C,10.7421875,10.25390625,0,0,S1,0,2.27519470555304
18,C,10.7421875,10.25390625,0,0,S1,0,1.65378481637515
18,C,10.7421875,10.25390625,0,0,S1,0,-2.92343986115748
18,C,10.7421875,10.25390625,0,0,S1,0,1.22905748183421
18,C,10.7421875,10.25390625,0,0,S1,0,-1.46413946877903
18,C,10.7421875,10.25390625,1,473,S1,0,-0.702454211344356
18,C,10.7421875,10.25390625,0,0,S1,0,-1.19719127099716
18,C,10.7421875,10.25390625,0,0,S1,0,2.95634270541577
18,C,10.7421875,10.25390625,0,0,S1,0,1.20364953570975
18,C,10.7421875,10.25390625,0,0,S1,0,-0.990600824877202
18,C,10.7421875,10.25390625,0,0,S1,0,1.28036377247732
18,C,10.7421875,10.25390625,0,0,S1,0,1.41247989968297
18,C,10.7421875,10.25390625,0,0,S1,0,1.67126024613842
18,C,10.7421875,10.25390625,0,0,S1,0,-0.0171165107347222
18,C,10.7421875,10.25390625,0,0,S1,0,-2.27266323562729
18,C,10.7421875,10.25390625,0,0,S1,0,0.184761721293676
18,C,10.7421875,10.25390625,0,0,S1,0,-2.95068374577549
18,C,10.7421875,10.25390625,1,523,S1,0,-0.805462971119389
18,C,10.7421875,10.25390625,0,0,S1,0,-1.93097990619695
18,C,10.7421875,10.25390625,1,415,S1,0,1.34554650569072
18,C,10.7421875,10.25390625,0,0,S1,0,2.61097957410673
18,C,10.7421875,10.25390625,0,0,S1,0,-2.65717206506715
18,C,10.7421875,10.25390625,0,0,S1,0,-1.07924504295951
18,C,10.7421875,10.25390625,0,0,S1,0,-1.82351297486019
18,C,10.7421875,10.25390625,0,0,S1,0,-2.63348809409395
18,C,10.7421875,10.25390625,0,0,S1,0,-1.2450586439099
18,C,10.7421875,10.25390625,0,0,S1,0,2.34698636928065
18,C,10.7421875,10.25390625,0,0,S1,0,-2.69003152428146
18,C,10.7421875,10.25390625,1,361,S1,0,-2.61966266365532
18,C,10.7421875,10.25390625,1,268,S1,0,-2.04585265460164
18,C,10.7421875,10.25390625,1,299,S1,0,2.04508712744442
18,C,10.7421875,10.25390625,1,274,S1,0,-1.59024250674566
18,C,10.7421875,10.25390625,1,284,S1,0,2.12681174029484
18,C,10.7421875,10.25390625,1,366,S1,0,2.6991884925887
18,C,10.7421875,10.25390625,1,347,S1,0,-2.7621636916642
18,C,10.7421875,10.25390625,1,332,S1,0,-3.06917448009909
18,C,10.7421875,10.25390625,1,592,S1,0,-0.357684102520764
18,C,10.7421875,10.25390625,0,0,S1,0,-2.6760398155528
18,C,10.7421875,10.25390625,0,0,S1,0,-2.79427774481232
18,C,10.7421875,10.25390625,0,0,S1,0,0.415618005345064
18,C,10.7421875,10.25390625,0,0,S1,0,-2.77916263606547
18,C,10.7421875,10.25390625,1,410,S1,0,-2.1433597164785
18,C,10.7421875,10.25390625,0,0,S1,0,1.50701501367506
18,C,10.7421875,10.25390625,1,401,S1,0,2.07695145488141
18,C,10.7421875,10.25390625,0,0,S1,0,2.27113407683374
18,C,10.7421875,10.25390625,1,377,S1,0,-2.81300460212686
18,C,10.7421875,10.25390625,1,520,S1,0,-1.80168052183577
18,C,10.7421875,10.25390625,1,328,S1,0,2.54103486663104
18,C,10.7421875,10.25390625,0,0,S1,0,-1.09487430232578
18,C,10.7421875,10.25390625,0,0,S1,0,0.985588123634873
18,C,10.7421875,10.25390625,1,330,S1,0,-0.0756400260513235
18,C,10.7421875,10.25390625,0,0,S1,0,-0.759410783254647
18,C,10.7421875,10.25390625,0,0,S1,0,1.13848121407809
18,C,10.7421875,10.25390625,1,320,S1,0,-1.49314393811412
18,C,10.7421875,10.25390625,0,0,S1,0,-0.103832344051355
18,C,10.7421875,10.25390625,1,506,S1,0,0.911408109984912
18,C,10.7421875,10.25390625,0,0,S1,0,0.101509471741135
18,C,10.7421875,10.25390625,1,393,S1,0,0.861203893392431
18,C,10.7421875,10.25390625,1,395,S1,0,2.56610970547686
18,C,10.7421875,10.25390625,0,0,S1,0,2.38379393235585
18,C,10.7421875,10.25390625,1,359,S1,0,0.191811821178645
18,C,10.7421875,10.25390625,0,0,S1,0,-1.05646797992856
18,C,10.7421875,10.25390625,0,0,S1,0,0.459732330127252
18,C,10.7421875,10.25390625,0,0,S1,0,2.97752807325796
18,C,10.7421875,10.25390625,1,387,S1,0,-1.54256476336091
18,C,10.7421875,10.25390625,0,0,S1,0,-1.85104917986826
18,C,10.7421875,10.25390625,0,0,S1,0,-2.46925282601521
18,C,10.7421875,10.25390625,0,0,S1,0,3.06709611569067
18,C,10.7421875,10.25390625,0,0,S1,0,-1.51310438599812
18,C,10.7421875,10.25390625,0,0,S1,0,0.00136881288127131
18,C,10.7421875,10.25390625,1,366,S1,0,1.14104325745049
18,C,10.7421875,10.25390625,0,0,S1,0,-1.55341095112939
18,C,10.7421875,10.25390625,0,0,S1,0,2.47539954818901
18,C,10.7421875,10.25390625,1,581,S1,0,-1.73028051087805
18,C,10.7421875,10.25390625,0,0,S1,0,-0.969824230378265
18,C,10.7421875,10.25390625,1,364,S1,0,1.48739412611142
18,C,10.7421875,10.25390625,1,437,S1,0,1.99550786282327
18,C,10.7421875,10.25390625,1,308,S1,0,2.69336761479674
18,C,10.7421875,10.25390625,1,372,S1,0,-0.316722409229726
18,C,10.7421875,10.25390625,0,0,S1,0,-1.8791755031607
18,C,10.7421875,10.25390625,0,0,S1,0,2.52491525478083
18,C,10.7421875,10.25390625,1,443,S1,0,-0.293205470393193
18,C,10.7421875,10.25390625,0,0,S1,0,-0.412190626995423
18,C,10.7421875,10.25390625,1,302,S1,0,-0.592273547440896
18,C,10.7421875,10.25390625,1,455,S1,0,-1.96275816006744
18,C,10.7421875,10.25390625,1,363,S1,0,2.50516345192531
18,C,10.7421875,10.25390625,0,0,S1,0,-1.56916173267427
18,C,10.7421875,10.25390625,0,0,S1,0,-1.81530219708871
18,C,10.7421875,10.25390625,0,0,S1,0,2.34215796400976
18,C,10.7421875,10.25390625,0,0,S1,0,-2.23954560364944
18,C,10.7421875,10.25390625,0,0,S1,0,2.98213535062985
18,C,10.7421875,10.25390625,1,344,S1,0,-2.28950916032978
18,C,10.7421875,10.25390625,1,552,S1,0,1.2970033189657
18,C,10.7421875,10.25390625,1,418,S1,0,-0.0803999343677604
18,C,10.7421875,10.25390625,0,0,S1,0,-0.386645945832761
18,C,10.7421875,10.25390625,1,486,S1,0,2.06859174655498
18,C,10.7421875,10.25390625,0,0,S1,0,-0.251322695641941
18,C,10.7421875,10.25390625,1,500,S1,0,-0.430918208841207
18,C,10.7421875,10.25390625,0,0,S1,0,1.33512748359694
18,C,10.7421875,10.25390625,1,350,S1,0,0.902716170495779
18,C,10.7421875,10.25390625,1,384,S1,0,0.0284827678274567
18,C,10.7421875,10.25390625,1,385,S1,0,-0.0907496475928207
18,C,10.7421875,10.25390625,0,0,S1,0,2.4297992128715
18,C,10.7421875,10.25390625,1,351,S1,0,-1.27024637120988
18,C,10.7421875,10.25390625,1,341,S1,0,0.562348347360393
18,C,10.7421875,10.25390625,1,418,S1,0,3.01858454535295
18,C,10.7421875,10.25390625,0,0,S1,0,-1.49880726926296
18,C,10.7421875,10.25390625,1,298,S1,0,1.27407164527562
18,C,10.7421875,10.25390625,0,0,S1,0,-2.42448675448656
18,C,10.7421875,10.25390625,1,456,S1,0,2.66905926261064
18,C,10.7421875,10.25390625,0,0,S1,0,1.23005302721797
18,C,10.7421875,10.25390625,1,336,S1,0,1.80125802699917
18,C,10.7421875,10.25390625,0,0,S1,0,2.81329666239063
18,C,10.7421875,10.25390625,0,0,S1,0,2.44396428122817
18,C,10.7421875,10.25390625,0,0,S1,0,-1.25559352125415
18,C,10.7421875,10.25390625,0,0,S1,0,-0.806845871769234
18,C,10.7421875,10.25390625,1,333,S1,0,1.90246466616713
18,C,10.7421875,10.25390625,0,0,S1,0,-1.48316410873379
18,C,10.7421875,10.25390625,0,0,S1,0,0.975786496556862
18,C,10.7421875,10.25390625,0,0,S1,0,2.8054205468437
18,C,10.7421875,10.25390625,0,0,S1,0,0.925332250707848
18,C,10.7421875,10.25390625,0,0,S1,0,0.995095814042098
18,C,10.7421875,10.25390625,0,0,S1,0,2.06774546781808
18,C,10.7421875,10.25390625,1,461,S1,0,0.882793834887606
18,C,10.7421875,10.25390625,0,0,S1,0,2.58329691011163
18,C,10.7421875,10.25390625,1,408,S1,0,1.45821254513559
18,C,10.7421875,10.25390625,1,420,S1,0,0.836795834286572
18,C,10.7421875,10.25390625,1,396,S1,0,0.906311370164306
18,C,10.7421875,10.25390625,0,0,S1,0,2.73917107336638
18,C,10.7421875,10.25390625,0,0,S1,0,0.484047361754882
18,C,10.7421875,10.25390625,0,0,S1,0,-2.96587251170337
18,C,10.7421875,10.25390625,0,0,S1,0,0.120655009234318
18,C,10.7421875,10.25390625,1,403,S1,0,1.88498370073279
18,C,10.7421875,10.25390625,1,744,S1,0,2.96085662981048
18,C,10.7421875,10.25390625,1,400,S1,0,2.96803676296118
18,C,10.7421875,10.25390625,1,370,S1,0,1.46618018270129
18,C,10.7421875,10.25390625,1,302,S1,0,-2.23509205212209
18,C,10.7421875,10.25390625,1,859,S1,0,0.0318696680807976
18,C,10.7421875,10.25390625,0,0,S1,0,1.35561026144616
18,C,10.7421875,10.25390625,1,696,S1,0,-1.34007589401427
18,C,10.7421875,10.25390625,0,0,S1,0,-1.39474098599986
18,C,10.7421875,10.25390625,1,364,S1,0,-2.08021131134614
18,C,10.7421875,10.25390625,1,330,S1,0,-0.625149776654769
18,C,10.7421875,10.25390625,0,0,S1,0,-1.05953226363304
18,C,10.7421875,10.25390625,0,0,S1,0,-0.294143529151509
18,C,10.7421875,10.25390625,0,0,S1,0,-0.22562345049035
18,C,10.7421875,10.25390625,0,0,S1,0,-0.595694257589109
18,C,10.7421875,10.25390625,1,436,S1,0,-1.96835561412166
18,C,10.7421875,10.25390625,0,0,S1,0,-2.5875219917103
18,C,10.7421875,10.25390625,1,357,S1,0,1.43928670404696
18,C,10.7421875,10.25390625,0,0,S1,0,-0.56326993495157
18,C,10.7421875,10.25390625,0,0,S1,0,-2.12888039967503
18,C,10.7421875,10.25390625,0,0,S1,0,-2.43858107690498
18,C,10.7421875,10.25390625,0,0,S1,0,-1.99083616439777
18,C,10.7421875,10.25390625,0,0,S1,0,-2.99170846232285
18,C,10.7421875,10.25390625,1,353,S1,0,-2.04524618860316
18,C,10.7421875,10.25390625,0,0,S1,0,-2.85539275689553
18,C,10.7421875,10.25390625,0,0,S1,0,-0.898189930952324
18,C,10.7421875,10.25390625,1,355,S1,0,-2.3969806290309
18,C,10.7421875,10.25390625,0,0,S1,0,-3.0206036237421
18,C,10.7421875,10.25390625,0,0,S1,0,0.190525603373799
18,C,10.7421875,10.25390625,0,0,S1,0,1.45542379716957
18,C,10.7421875,10.25390625,0,0,S1,0,-0.923644694249841
18,C,10.7421875,10.25390625,1,472,S1,0,-0.976586656722925
18,C,10.7421875,10.25390625,0,0,S1,0,0.541307340983321
18,C,10.7421875,10.25390625,1,325,S1,0,-1.71221972930647
18,C,10.7421875,10.25390625,0,0,S1,0,-0.262424137291793
18,C,10.7421875,10.25390625,0,0,S1,0,3.07468210565186
18,C,10.7421875,10.25390625,0,0,S1,0,-0.439325190509661
18,C,10.7421875,10.25390625,0,0,S1,0,-1.05846677775603
18,C,10.7421875,10.25390625,0,0,S1,0,-2.24174902849105
18,C,10.7421875,10.25390625,1,427,S1,0,2.09779251639108
18,C,10.7421875,10.25390625,0,0,S1,0,-1.22419629602796
18,C,10.7421875,10.25390625,0,0,S1,0,-0.778350972308314
18,C,10.7421875,10.25390625,0,0,S1,0,0.798420678670147
18,C,10.7421875,10.25390625,1,449,S1,0,0.300860126312398
18,C,10.7421875,10.25390625,0,0,S1,0,1.44048211308899
18,C,10.7421875,10.25390625,1,398,S1,0,1.49375567106334
18,C,10.7421875,10.25390625,1,307,S1,0,-2.07764702699264
18,C,10.7421875,10.25390625,1,279,S1,0,2.95734779161889
18,C,10.7421875,10.25390625,0,0,S1,0,-2.06306920429286
18,C,10.7421875,10.25390625,0,0,S1,0,-0.293199167405646
18,C,10.7421875,10.25390625,0,0,S1,0,0.781595151081184
18,C,10.7421875,10.25390625,0,0,S1,0,3.05035512389496
18,C,10.7421875,10.25390625,0,0,S1,0,-2.15727041635852
18,C,10.7421875,10.25390625,1,385,S1,0,2.93710850947164
18,C,10.7421875,10.25390625,1,403,S1,0,0.743435910918999
18,C,10.7421875,10.25390625,1,357,S1,0,-0.00474526766869053
18,C,10.7421875,10.25390625,1,386,S1,0,0.821558199375995
18,C,10.7421875,10.25390625,1,265,S1,0,-2.75147789732737
18,C,10.7421875,10.25390625,1,351,S1,0,1.34007938252451
18,C,10.7421875,10.25390625,0,0,S1,0,2.41682056644449
18,C,10.7421875,10.25390625,0,0,S1,0,2.42515730001497
18,C,10.7421875,10.25390625,0,0,S1,0,-0.835622200346073
18,C,10.7421875,10.25390625,0,0,S1,0,0.86558003857752
18,C,10.7421875,10.25390625,0,0,S1,0,1.24706449203701
18,C,10.7421875,10.25390625,1,419,S1,0,-1.76202464999001
18,C,10.7421875,10.25390625,0,0,S1,0,-1.68913624731725
18,C,10.7421875,10.25390625,1,369,S1,0,1.02075233868091
18,C,10.7421875,10.25390625,0,0,S1,0,2.66322339061254
18,C,10.7421875,10.25390625,1,400,S1,0,-1.41058254815045
18,C,10.7421875,10.25390625,0,0,S1,0,-0.0852644465125028
18,C,10.7421875,10.25390625,1,470,S1,0,2.05691515439763
18,C,10.7421875,10.25390625,0,0,S1,0,0.369077071929681
18,C,10.7421875,10.25390625,0,0,S1,0,-0.442113804254342
18,C,10.7421875,10.25390625,0,0,S1,0,-1.74998656761268
18,C,10.7421875,10.25390625,0,0,S1,0,-2.24427366224286
18,C,10.7421875,10.25390625,0,0,S1,0,-0.165235673766019
18,C,10.7421875,10.25390625,1,318,S1,0,-0.913075087134397
18,C,10.7421875,10.25390625,0,0,S1,0,-0.968293095759245
18,C,10.7421875,10.25390625,0,0,S1,0,2.05569197264573
18,C,10.7421875,10.25390625,0,0,S1,0,-2.20794900062933
18,C,10.7421875,10.25390625,0,0,S1,0,1.82054088444118
18,C,10.7421875,10.25390625,0,0,S1,0,-2.82374933498132
18,C,10.7421875,10.25390625,0,0,S1,0,2.77512864427339
18,C,10.7421875,10.25390625,1,460,S1,0,0.957502671793088
18,C,10.7421875,10.25390625,0,0,S1,0,-2.80460560484663
18,C,10.7421875,10.25390625,0,0,S1,0,-0.472232382298207
18,C,10.7421875,10.25390625,1,440,S1,0,1.16836354507405
18,C,10.7421875,10.25390625,0,0,S1,0,-0.522786314158275
18,C,10.7421875,10.25390625,1,403,S1,0,1.12001449648224
18,C,10.7421875,10.25390625,0,0,S1,0,-0.505104053212902
18,C,10.7421875,10.25390625,1,386,S1,0,-1.12777790442974
18,C,10.7421875,10.25390625,0,0,S1,0,3.02401583074989
18,C,10.7421875,10.25390625,1,307,S1,0,2.27858054893192
18,C,10.7421875,10.25390625,0,0,S1,0,0.087169601875492
18,C,10.7421875,10.25390625,0,0,S1,0,-2.98475943756833
18,C,10.7421875,10.25390625,0,0,S1,0,-2.78914052215449
18,C,10.7421875,10.25390625,0,0,S1,0,-0.582145381582789
18,C,10.7421875,10.25390625,0,0,S1,0,2.75402432947238
18,C,10.7421875,10.25390625,1,370,S1,0,2.32399609350603
18,C,10.7421875,10.25390625,0,0,S1,0,0.320615878654411
18,C,10.7421875,10.25390625,1,557,S1,0,-2.24989949770598
18,C,10.7421875,10.25390625,0,0,S1,0,-1.23868318937279
18,C,10.7421875,10.25390625,1,372,S1,0,1.53560938953565
18,C,10.7421875,10.25390625,0,0,S1,0,3.11213744545151
18,C,10.7421875,10.25390625,0,0,S1,0,-3.04022447157273
18,C,10.7421875,10.25390625,0,0,S1,0,-1.77471664013037
18,C,10.7421875,10.25390625,0,0,S1,0,1.31127634427835
18,C,10.7421875,10.25390625,1,411,S1,0,0.254622568189427
18,C,10.7421875,10.25390625,0,0,S1,0,-2.69217928811961
18,C,10.7421875,10.25390625,0,0,S1,0,2.84485033136573
18,C,10.7421875,10.25390625,1,354,S1,0,-2.61486190900815
18,C,10.7421875,10.25390625,0,0,S1,0,-0.659649043316403
18,C,10.7421875,10.25390625,0,0,S1,0,2.29799555425279
18,C,10.7421875,10.25390625,0,0,S1,0,2.2422801447425
18,C,10.7421875,10.25390625,0,0,S1,0,1.49636627669093
18,C,10.7421875,10.25390625,0,0,S1,0,2.94818858738605
18,C,10.7421875,10.25390625,0,0,S1,0,2.70298806965541
18,C,10.7421875,10.25390625,1,358,S1,0,-0.808861437897431
18,C,10.7421875,10.25390625,0,0,S1,0,1.33143413697859
18,C,10.7421875,10.25390625,1,522,S1,0,1.21485059684654
18,C,10.7421875,10.25390625,0,0,S1,0,-0.976983269747827
18,C,10.7421875,10.25390625,0,0,S1,0,0.350151207988855
18,C,10.7421875,10.25390625,0,0,S1,0,0.483677835542039
18,C,10.7421875,10.25390625,1,591,S1,0,2.0616465469379
18,C,10.7421875,10.25390625,0,0,S1,0,-0.316468866215818
18,C,10.7421875,10.25390625,0,0,S1,0,-2.07068775942056
18,C,10.7421875,10.25390625,0,0,S1,0,2.77393132091577
18,C,10.7421875,10.25390625,0,0,S1,0,0.0809203028509047
18,C,10.7421875,10.25390625,0,0,S1,0,1.15572516727146
